Source_ID,Sym_Type,Var_Radius_mm,Var_Width_mm,Aux_Hex_Apothem,Width_Ratio,Path_0,Path_1,Path_2,Path_3,Path_4,Path_5,Path_6,Path_7,Path_8,Path_9,Path_10,Path_11,Path_12,Path_13,Path_14,Path_15,Path_16,Path_17,Path_18,Path_19,Path_20,Path_21,Path_22,Path_23,Path_24,Path_25,Path_26,Path_27,Path_28,Path_29,Path_30,Path_31,Path_32,Path_33,Path_34,Path_35,Path_36,Path_37,Path_38,Path_39,Path_40,Path_41,Path_42,Path_43,Path_44,Path_45,Path_46,Path_47,Path_48,Path_49,Path_50,Path_51,Path_52,Path_53,Path_54,Path_55,Path_56,Path_57,Path_58,Path_59,Path_60,Path_61
12.png,1,10,0.3911,8.6603,0.039,3.355758,0.032909,1.479813,-0.854048,-1.731646,-2.914799,-1.397545,0.846221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.png,1,10,0.4456,8.6603,0.045,3.355758,0.032909,1.479813,-0.854048,-1.731646,-2.914799,-1.397545,0.846221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.png,1,10,0.5,8.6603,0.05,3.355758,0.032909,1.479813,-0.854048,-1.731646,-2.914799,-1.397545,0.846221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.png,1,1,0.01,0.866,0.01,-0.259387,-0.001417,-0.224884,0.132694,0.036728,0.023426,0.079122,-0.061135,0.025277,0.01718,-0.114963,0.073444,0.013663,0.020487,0.111111,-0.064327,0.021063,0.020513,-0.117067,0.069258,0.028596,0.026283,0.0908,-0.063422,0.025277,0.01718,-0.115054,0.073239,0.019602,0.020692,0.105263,-0.064327,0.011696,0.011696,0.007686,0.010922,-0.115386,0.067153,0.017224,0.025046,0.222714,-0.130656,,,,,,,,,,,,,,,,,,,,
13.png,1,1,0.0106,0.866,0.011,-0.259387,-0.001417,-0.224884,0.132694,0.036728,0.023426,0.079122,-0.061135,0.025277,0.01718,-0.114963,0.073444,0.013663,0.020487,0.111111,-0.064327,0.021063,0.020513,-0.117067,0.069258,0.028596,0.026283,0.0908,-0.063422,0.025277,0.01718,-0.115054,0.073239,0.019602,0.020692,0.105263,-0.064327,0.011696,0.011696,0.007686,0.010922,-0.115386,0.067153,0.017224,0.025046,0.222714,-0.130656,,,,,,,,,,,,,,,,,,,,
13.png,1,1,0.0111,0.866,0.011,-0.259387,-0.001417,-0.224884,0.132694,0.036728,0.023426,0.079122,-0.061135,0.025277,0.01718,-0.114963,0.073444,0.013663,0.020487,0.111111,-0.064327,0.021063,0.020513,-0.117067,0.069258,0.028596,0.026283,0.0908,-0.063422,0.025277,0.01718,-0.115054,0.073239,0.019602,0.020692,0.105263,-0.064327,0.011696,0.011696,0.007686,0.010922,-0.115386,0.067153,0.017224,0.025046,0.222714,-0.130656,,,,,,,,,,,,,,,,,,,,
13.png,1,1,0.0117,0.866,0.012,-0.259387,-0.001417,-0.224884,0.132694,0.036728,0.023426,0.079122,-0.061135,0.025277,0.01718,-0.114963,0.073444,0.013663,0.020487,0.111111,-0.064327,0.021063,0.020513,-0.117067,0.069258,0.028596,0.026283,0.0908,-0.063422,0.025277,0.01718,-0.115054,0.073239,0.019602,0.020692,0.105263,-0.064327,0.011696,0.011696,0.007686,0.010922,-0.115386,0.067153,0.017224,0.025046,0.222714,-0.130656,,,,,,,,,,,,,,,,,,,,
13.png,1,1,0.0122,0.866,0.012,-0.259387,-0.001417,-0.224884,0.132694,0.036728,0.023426,0.079122,-0.061135,0.025277,0.01718,-0.114963,0.073444,0.013663,0.020487,0.111111,-0.064327,0.021063,0.020513,-0.117067,0.069258,0.028596,0.026283,0.0908,-0.063422,0.025277,0.01718,-0.115054,0.073239,0.019602,0.020692,0.105263,-0.064327,0.011696,0.011696,0.007686,0.010922,-0.115386,0.067153,0.017224,0.025046,0.222714,-0.130656,,,,,,,,,,,,,,,,,,,,
13.png,1,1,0.0128,0.866,0.013,-0.259387,-0.001417,-0.224884,0.132694,0.036728,0.023426,0.079122,-0.061135,0.025277,0.01718,-0.114963,0.073444,0.013663,0.020487,0.111111,-0.064327,0.021063,0.020513,-0.117067,0.069258,0.028596,0.026283,0.0908,-0.063422,0.025277,0.01718,-0.115054,0.073239,0.019602,0.020692,0.105263,-0.064327,0.011696,0.011696,0.007686,0.010922,-0.115386,0.067153,0.017224,0.025046,0.222714,-0.130656,,,,,,,,,,,,,,,,,,,,
13.png,1,1,0.0133,0.866,0.013,-0.259387,-0.001417,-0.224884,0.132694,0.036728,0.023426,0.079122,-0.061135,0.025277,0.01718,-0.114963,0.073444,0.013663,0.020487,0.111111,-0.064327,0.021063,0.020513,-0.117067,0.069258,0.028596,0.026283,0.0908,-0.063422,0.025277,0.01718,-0.115054,0.073239,0.019602,0.020692,0.105263,-0.064327,0.011696,0.011696,0.007686,0.010922,-0.115386,0.067153,0.017224,0.025046,0.222714,-0.130656,,,,,,,,,,,,,,,,,,,,
13.png,1,1,0.0139,0.866,0.014,-0.259387,-0.001417,-0.224884,0.132694,0.036728,0.023426,0.079122,-0.061135,0.025277,0.01718,-0.114963,0.073444,0.013663,0.020487,0.111111,-0.064327,0.021063,0.020513,-0.117067,0.069258,0.028596,0.026283,0.0908,-0.063422,0.025277,0.01718,-0.115054,0.073239,0.019602,0.020692,0.105263,-0.064327,0.011696,0.011696,0.007686,0.010922,-0.115386,0.067153,0.017224,0.025046,0.222714,-0.130656,,,,,,,,,,,,,,,,,,,,
13.png,1,1,0.0144,0.866,0.014,-0.259387,-0.001417,-0.224884,0.132694,0.036728,0.023426,0.079122,-0.061135,0.025277,0.01718,-0.114963,0.073444,0.013663,0.020487,0.111111,-0.064327,0.021063,0.020513,-0.117067,0.069258,0.028596,0.026283,0.0908,-0.063422,0.025277,0.01718,-0.115054,0.073239,0.019602,0.020692,0.105263,-0.064327,0.011696,0.011696,0.007686,0.010922,-0.115386,0.067153,0.017224,0.025046,0.222714,-0.130656,,,,,,,,,,,,,,,,,,,,
13.png,1,1,0.015,0.866,0.015,-0.259387,-0.001417,-0.224884,0.132694,0.036728,0.023426,0.079122,-0.061135,0.025277,0.01718,-0.114963,0.073444,0.013663,0.020487,0.111111,-0.064327,0.021063,0.020513,-0.117067,0.069258,0.028596,0.026283,0.0908,-0.063422,0.025277,0.01718,-0.115054,0.073239,0.019602,0.020692,0.105263,-0.064327,0.011696,0.011696,0.007686,0.010922,-0.115386,0.067153,0.017224,0.025046,0.222714,-0.130656,,,,,,,,,,,,,,,,,,,,
13.png,1,2,0.01,1.7321,0.005,-0.518774,-0.002834,-0.449768,0.265387,0.073455,0.046852,0.158245,-0.12227,0.050554,0.03436,-0.229926,0.146888,0.027325,0.040974,0.222222,-0.128655,0.042126,0.041026,-0.234135,0.138515,0.057191,0.052567,0.181601,-0.126845,0.050554,0.03436,-0.230108,0.146478,0.039203,0.041384,0.210526,-0.128655,0.023392,0.023392,0.015373,0.021844,-0.230773,0.134305,0.034447,0.050093,0.445427,-0.261312,,,,,,,,,,,,,,,,,,,,
13.png,1,2,0.0122,1.7321,0.006,-0.518774,-0.002834,-0.449768,0.265387,0.073455,0.046852,0.158245,-0.12227,0.050554,0.03436,-0.229926,0.146888,0.027325,0.040974,0.222222,-0.128655,0.042126,0.041026,-0.234135,0.138515,0.057191,0.052567,0.181601,-0.126845,0.050554,0.03436,-0.230108,0.146478,0.039203,0.041384,0.210526,-0.128655,0.023392,0.023392,0.015373,0.021844,-0.230773,0.134305,0.034447,0.050093,0.445427,-0.261312,,,,,,,,,,,,,,,,,,,,
13.png,1,2,0.0144,1.7321,0.007,-0.518774,-0.002834,-0.449768,0.265387,0.073455,0.046852,0.158245,-0.12227,0.050554,0.03436,-0.229926,0.146888,0.027325,0.040974,0.222222,-0.128655,0.042126,0.041026,-0.234135,0.138515,0.057191,0.052567,0.181601,-0.126845,0.050554,0.03436,-0.230108,0.146478,0.039203,0.041384,0.210526,-0.128655,0.023392,0.023392,0.015373,0.021844,-0.230773,0.134305,0.034447,0.050093,0.445427,-0.261312,,,,,,,,,,,,,,,,,,,,
13.png,1,2,0.0167,1.7321,0.008,-0.518774,-0.002834,-0.449768,0.265387,0.073455,0.046852,0.158245,-0.12227,0.050554,0.03436,-0.229926,0.146888,0.027325,0.040974,0.222222,-0.128655,0.042126,0.041026,-0.234135,0.138515,0.057191,0.052567,0.181601,-0.126845,0.050554,0.03436,-0.230108,0.146478,0.039203,0.041384,0.210526,-0.128655,0.023392,0.023392,0.015373,0.021844,-0.230773,0.134305,0.034447,0.050093,0.445427,-0.261312,,,,,,,,,,,,,,,,,,,,
13.png,1,2,0.0189,1.7321,0.009,-0.518774,-0.002834,-0.449768,0.265387,0.073455,0.046852,0.158245,-0.12227,0.050554,0.03436,-0.229926,0.146888,0.027325,0.040974,0.222222,-0.128655,0.042126,0.041026,-0.234135,0.138515,0.057191,0.052567,0.181601,-0.126845,0.050554,0.03436,-0.230108,0.146478,0.039203,0.041384,0.210526,-0.128655,0.023392,0.023392,0.015373,0.021844,-0.230773,0.134305,0.034447,0.050093,0.445427,-0.261312,,,,,,,,,,,,,,,,,,,,
13.png,1,2,0.0211,1.7321,0.011,-0.518774,-0.002834,-0.449768,0.265387,0.073455,0.046852,0.158245,-0.12227,0.050554,0.03436,-0.229926,0.146888,0.027325,0.040974,0.222222,-0.128655,0.042126,0.041026,-0.234135,0.138515,0.057191,0.052567,0.181601,-0.126845,0.050554,0.03436,-0.230108,0.146478,0.039203,0.041384,0.210526,-0.128655,0.023392,0.023392,0.015373,0.021844,-0.230773,0.134305,0.034447,0.050093,0.445427,-0.261312,,,,,,,,,,,,,,,,,,,,
13.png,1,2,0.0233,1.7321,0.012,-0.518774,-0.002834,-0.449768,0.265387,0.073455,0.046852,0.158245,-0.12227,0.050554,0.03436,-0.229926,0.146888,0.027325,0.040974,0.222222,-0.128655,0.042126,0.041026,-0.234135,0.138515,0.057191,0.052567,0.181601,-0.126845,0.050554,0.03436,-0.230108,0.146478,0.039203,0.041384,0.210526,-0.128655,0.023392,0.023392,0.015373,0.021844,-0.230773,0.134305,0.034447,0.050093,0.445427,-0.261312,,,,,,,,,,,,,,,,,,,,
13.png,1,2,0.0256,1.7321,0.013,-0.518774,-0.002834,-0.449768,0.265387,0.073455,0.046852,0.158245,-0.12227,0.050554,0.03436,-0.229926,0.146888,0.027325,0.040974,0.222222,-0.128655,0.042126,0.041026,-0.234135,0.138515,0.057191,0.052567,0.181601,-0.126845,0.050554,0.03436,-0.230108,0.146478,0.039203,0.041384,0.210526,-0.128655,0.023392,0.023392,0.015373,0.021844,-0.230773,0.134305,0.034447,0.050093,0.445427,-0.261312,,,,,,,,,,,,,,,,,,,,
13.png,1,2,0.0278,1.7321,0.014,-0.518774,-0.002834,-0.449768,0.265387,0.073455,0.046852,0.158245,-0.12227,0.050554,0.03436,-0.229926,0.146888,0.027325,0.040974,0.222222,-0.128655,0.042126,0.041026,-0.234135,0.138515,0.057191,0.052567,0.181601,-0.126845,0.050554,0.03436,-0.230108,0.146478,0.039203,0.041384,0.210526,-0.128655,0.023392,0.023392,0.015373,0.021844,-0.230773,0.134305,0.034447,0.050093,0.445427,-0.261312,,,,,,,,,,,,,,,,,,,,
13.png,1,2,0.03,1.7321,0.015,-0.518774,-0.002834,-0.449768,0.265387,0.073455,0.046852,0.158245,-0.12227,0.050554,0.03436,-0.229926,0.146888,0.027325,0.040974,0.222222,-0.128655,0.042126,0.041026,-0.234135,0.138515,0.057191,0.052567,0.181601,-0.126845,0.050554,0.03436,-0.230108,0.146478,0.039203,0.041384,0.210526,-0.128655,0.023392,0.023392,0.015373,0.021844,-0.230773,0.134305,0.034447,0.050093,0.445427,-0.261312,,,,,,,,,,,,,,,,,,,,
13.png,1,3,0.01,2.5981,0.003,-0.778161,-0.004252,-0.674652,0.398081,0.110183,0.070278,0.237367,-0.183406,0.075832,0.051541,-0.34489,0.220332,0.040988,0.061461,0.333333,-0.192982,0.06319,0.061538,-0.351202,0.207773,0.085787,0.07885,0.272401,-0.190267,0.075831,0.051541,-0.345163,0.219717,0.058805,0.062076,0.315789,-0.192982,0.035088,0.035088,0.023059,0.032766,-0.346159,0.201458,0.051671,0.075139,0.668141,-0.391968,,,,,,,,,,,,,,,,,,,,
13.png,1,3,0.0139,2.5981,0.005,-0.778161,-0.004252,-0.674652,0.398081,0.110183,0.070278,0.237367,-0.183406,0.075832,0.051541,-0.34489,0.220332,0.040988,0.061461,0.333333,-0.192982,0.06319,0.061538,-0.351202,0.207773,0.085787,0.07885,0.272401,-0.190267,0.075831,0.051541,-0.345163,0.219717,0.058805,0.062076,0.315789,-0.192982,0.035088,0.035088,0.023059,0.032766,-0.346159,0.201458,0.051671,0.075139,0.668141,-0.391968,,,,,,,,,,,,,,,,,,,,
13.png,1,3,0.0178,2.5981,0.006,-0.778161,-0.004252,-0.674652,0.398081,0.110183,0.070278,0.237367,-0.183406,0.075832,0.051541,-0.34489,0.220332,0.040988,0.061461,0.333333,-0.192982,0.06319,0.061538,-0.351202,0.207773,0.085787,0.07885,0.272401,-0.190267,0.075831,0.051541,-0.345163,0.219717,0.058805,0.062076,0.315789,-0.192982,0.035088,0.035088,0.023059,0.032766,-0.346159,0.201458,0.051671,0.075139,0.668141,-0.391968,,,,,,,,,,,,,,,,,,,,
13.png,1,3,0.0217,2.5981,0.007,-0.778161,-0.004252,-0.674652,0.398081,0.110183,0.070278,0.237367,-0.183406,0.075832,0.051541,-0.34489,0.220332,0.040988,0.061461,0.333333,-0.192982,0.06319,0.061538,-0.351202,0.207773,0.085787,0.07885,0.272401,-0.190267,0.075831,0.051541,-0.345163,0.219717,0.058805,0.062076,0.315789,-0.192982,0.035088,0.035088,0.023059,0.032766,-0.346159,0.201458,0.051671,0.075139,0.668141,-0.391968,,,,,,,,,,,,,,,,,,,,
13.png,1,3,0.0256,2.5981,0.009,-0.778161,-0.004252,-0.674652,0.398081,0.110183,0.070278,0.237367,-0.183406,0.075832,0.051541,-0.34489,0.220332,0.040988,0.061461,0.333333,-0.192982,0.06319,0.061538,-0.351202,0.207773,0.085787,0.07885,0.272401,-0.190267,0.075831,0.051541,-0.345163,0.219717,0.058805,0.062076,0.315789,-0.192982,0.035088,0.035088,0.023059,0.032766,-0.346159,0.201458,0.051671,0.075139,0.668141,-0.391968,,,,,,,,,,,,,,,,,,,,
13.png,1,3,0.0294,2.5981,0.01,-0.778161,-0.004252,-0.674652,0.398081,0.110183,0.070278,0.237367,-0.183406,0.075832,0.051541,-0.34489,0.220332,0.040988,0.061461,0.333333,-0.192982,0.06319,0.061538,-0.351202,0.207773,0.085787,0.07885,0.272401,-0.190267,0.075831,0.051541,-0.345163,0.219717,0.058805,0.062076,0.315789,-0.192982,0.035088,0.035088,0.023059,0.032766,-0.346159,0.201458,0.051671,0.075139,0.668141,-0.391968,,,,,,,,,,,,,,,,,,,,
13.png,1,3,0.0333,2.5981,0.011,-0.778161,-0.004252,-0.674652,0.398081,0.110183,0.070278,0.237367,-0.183406,0.075832,0.051541,-0.34489,0.220332,0.040988,0.061461,0.333333,-0.192982,0.06319,0.061538,-0.351202,0.207773,0.085787,0.07885,0.272401,-0.190267,0.075831,0.051541,-0.345163,0.219717,0.058805,0.062076,0.315789,-0.192982,0.035088,0.035088,0.023059,0.032766,-0.346159,0.201458,0.051671,0.075139,0.668141,-0.391968,,,,,,,,,,,,,,,,,,,,
13.png,1,3,0.0372,2.5981,0.012,-0.778161,-0.004252,-0.674652,0.398081,0.110183,0.070278,0.237367,-0.183406,0.075832,0.051541,-0.34489,0.220332,0.040988,0.061461,0.333333,-0.192982,0.06319,0.061538,-0.351202,0.207773,0.085787,0.07885,0.272401,-0.190267,0.075831,0.051541,-0.345163,0.219717,0.058805,0.062076,0.315789,-0.192982,0.035088,0.035088,0.023059,0.032766,-0.346159,0.201458,0.051671,0.075139,0.668141,-0.391968,,,,,,,,,,,,,,,,,,,,
13.png,1,3,0.0411,2.5981,0.014,-0.778161,-0.004252,-0.674652,0.398081,0.110183,0.070278,0.237367,-0.183406,0.075832,0.051541,-0.34489,0.220332,0.040988,0.061461,0.333333,-0.192982,0.06319,0.061538,-0.351202,0.207773,0.085787,0.07885,0.272401,-0.190267,0.075831,0.051541,-0.345163,0.219717,0.058805,0.062076,0.315789,-0.192982,0.035088,0.035088,0.023059,0.032766,-0.346159,0.201458,0.051671,0.075139,0.668141,-0.391968,,,,,,,,,,,,,,,,,,,,
13.png,1,3,0.045,2.5981,0.015,-0.778161,-0.004252,-0.674652,0.398081,0.110183,0.070278,0.237367,-0.183406,0.075832,0.051541,-0.34489,0.220332,0.040988,0.061461,0.333333,-0.192982,0.06319,0.061538,-0.351202,0.207773,0.085787,0.07885,0.272401,-0.190267,0.075831,0.051541,-0.345163,0.219717,0.058805,0.062076,0.315789,-0.192982,0.035088,0.035088,0.023059,0.032766,-0.346159,0.201458,0.051671,0.075139,0.668141,-0.391968,,,,,,,,,,,,,,,,,,,,
13.png,1,4,0.01,3.4641,0.002,-1.037548,-0.005669,-0.899536,0.530775,0.14691,0.093704,0.316489,-0.244541,0.101109,0.068721,-0.459853,0.293776,0.054651,0.081948,0.444444,-0.25731,0.084253,0.082051,-0.46827,0.277031,0.114383,0.105134,0.363202,-0.25369,0.101109,0.068721,-0.460217,0.292956,0.078406,0.082768,0.421053,-0.25731,0.046784,0.046784,0.030745,0.043688,-0.461546,0.268611,0.068895,0.100185,0.890854,-0.522624,,,,,,,,,,,,,,,,,,,,
13.png,1,4,0.0156,3.4641,0.004,-1.037548,-0.005669,-0.899536,0.530775,0.14691,0.093704,0.316489,-0.244541,0.101109,0.068721,-0.459853,0.293776,0.054651,0.081948,0.444444,-0.25731,0.084253,0.082051,-0.46827,0.277031,0.114383,0.105134,0.363202,-0.25369,0.101109,0.068721,-0.460217,0.292956,0.078406,0.082768,0.421053,-0.25731,0.046784,0.046784,0.030745,0.043688,-0.461546,0.268611,0.068895,0.100185,0.890854,-0.522624,,,,,,,,,,,,,,,,,,,,
13.png,1,4,0.0211,3.4641,0.005,-1.037548,-0.005669,-0.899536,0.530775,0.14691,0.093704,0.316489,-0.244541,0.101109,0.068721,-0.459853,0.293776,0.054651,0.081948,0.444444,-0.25731,0.084253,0.082051,-0.46827,0.277031,0.114383,0.105134,0.363202,-0.25369,0.101109,0.068721,-0.460217,0.292956,0.078406,0.082768,0.421053,-0.25731,0.046784,0.046784,0.030745,0.043688,-0.461546,0.268611,0.068895,0.100185,0.890854,-0.522624,,,,,,,,,,,,,,,,,,,,
13.png,1,4,0.0267,3.4641,0.007,-1.037548,-0.005669,-0.899536,0.530775,0.14691,0.093704,0.316489,-0.244541,0.101109,0.068721,-0.459853,0.293776,0.054651,0.081948,0.444444,-0.25731,0.084253,0.082051,-0.46827,0.277031,0.114383,0.105134,0.363202,-0.25369,0.101109,0.068721,-0.460217,0.292956,0.078406,0.082768,0.421053,-0.25731,0.046784,0.046784,0.030745,0.043688,-0.461546,0.268611,0.068895,0.100185,0.890854,-0.522624,,,,,,,,,,,,,,,,,,,,
13.png,1,4,0.0322,3.4641,0.008,-1.037548,-0.005669,-0.899536,0.530775,0.14691,0.093704,0.316489,-0.244541,0.101109,0.068721,-0.459853,0.293776,0.054651,0.081948,0.444444,-0.25731,0.084253,0.082051,-0.46827,0.277031,0.114383,0.105134,0.363202,-0.25369,0.101109,0.068721,-0.460217,0.292956,0.078406,0.082768,0.421053,-0.25731,0.046784,0.046784,0.030745,0.043688,-0.461546,0.268611,0.068895,0.100185,0.890854,-0.522624,,,,,,,,,,,,,,,,,,,,
13.png,1,4,0.0378,3.4641,0.009,-1.037548,-0.005669,-0.899536,0.530775,0.14691,0.093704,0.316489,-0.244541,0.101109,0.068721,-0.459853,0.293776,0.054651,0.081948,0.444444,-0.25731,0.084253,0.082051,-0.46827,0.277031,0.114383,0.105134,0.363202,-0.25369,0.101109,0.068721,-0.460217,0.292956,0.078406,0.082768,0.421053,-0.25731,0.046784,0.046784,0.030745,0.043688,-0.461546,0.268611,0.068895,0.100185,0.890854,-0.522624,,,,,,,,,,,,,,,,,,,,
13.png,1,4,0.0433,3.4641,0.011,-1.037548,-0.005669,-0.899536,0.530775,0.14691,0.093704,0.316489,-0.244541,0.101109,0.068721,-0.459853,0.293776,0.054651,0.081948,0.444444,-0.25731,0.084253,0.082051,-0.46827,0.277031,0.114383,0.105134,0.363202,-0.25369,0.101109,0.068721,-0.460217,0.292956,0.078406,0.082768,0.421053,-0.25731,0.046784,0.046784,0.030745,0.043688,-0.461546,0.268611,0.068895,0.100185,0.890854,-0.522624,,,,,,,,,,,,,,,,,,,,
13.png,1,4,0.0489,3.4641,0.012,-1.037548,-0.005669,-0.899536,0.530775,0.14691,0.093704,0.316489,-0.244541,0.101109,0.068721,-0.459853,0.293776,0.054651,0.081948,0.444444,-0.25731,0.084253,0.082051,-0.46827,0.277031,0.114383,0.105134,0.363202,-0.25369,0.101109,0.068721,-0.460217,0.292956,0.078406,0.082768,0.421053,-0.25731,0.046784,0.046784,0.030745,0.043688,-0.461546,0.268611,0.068895,0.100185,0.890854,-0.522624,,,,,,,,,,,,,,,,,,,,
13.png,1,4,0.0544,3.4641,0.014,-1.037548,-0.005669,-0.899536,0.530775,0.14691,0.093704,0.316489,-0.244541,0.101109,0.068721,-0.459853,0.293776,0.054651,0.081948,0.444444,-0.25731,0.084253,0.082051,-0.46827,0.277031,0.114383,0.105134,0.363202,-0.25369,0.101109,0.068721,-0.460217,0.292956,0.078406,0.082768,0.421053,-0.25731,0.046784,0.046784,0.030745,0.043688,-0.461546,0.268611,0.068895,0.100185,0.890854,-0.522624,,,,,,,,,,,,,,,,,,,,
13.png,1,4,0.06,3.4641,0.015,-1.037548,-0.005669,-0.899536,0.530775,0.14691,0.093704,0.316489,-0.244541,0.101109,0.068721,-0.459853,0.293776,0.054651,0.081948,0.444444,-0.25731,0.084253,0.082051,-0.46827,0.277031,0.114383,0.105134,0.363202,-0.25369,0.101109,0.068721,-0.460217,0.292956,0.078406,0.082768,0.421053,-0.25731,0.046784,0.046784,0.030745,0.043688,-0.461546,0.268611,0.068895,0.100185,0.890854,-0.522624,,,,,,,,,,,,,,,,,,,,
13.png,1,5,0.01,4.3301,0.002,-1.296934,-0.007086,-1.124421,0.663468,0.183638,0.11713,0.395612,-0.305676,0.126386,0.085901,-0.574816,0.36722,0.068313,0.102434,0.555556,-0.321637,0.105316,0.102564,-0.585337,0.346289,0.142978,0.131417,0.454002,-0.317112,0.126386,0.085901,-0.575271,0.366195,0.098008,0.103459,0.526316,-0.321637,0.05848,0.05848,0.038431,0.05461,-0.576932,0.335763,0.086119,0.125232,1.113568,-0.653281,,,,,,,,,,,,,,,,,,,,
13.png,1,5,0.0172,4.3301,0.003,-1.296934,-0.007086,-1.124421,0.663468,0.183638,0.11713,0.395612,-0.305676,0.126386,0.085901,-0.574816,0.36722,0.068313,0.102434,0.555556,-0.321637,0.105316,0.102564,-0.585337,0.346289,0.142978,0.131417,0.454002,-0.317112,0.126386,0.085901,-0.575271,0.366195,0.098008,0.103459,0.526316,-0.321637,0.05848,0.05848,0.038431,0.05461,-0.576932,0.335763,0.086119,0.125232,1.113568,-0.653281,,,,,,,,,,,,,,,,,,,,
13.png,1,5,0.0244,4.3301,0.005,-1.296934,-0.007086,-1.124421,0.663468,0.183638,0.11713,0.395612,-0.305676,0.126386,0.085901,-0.574816,0.36722,0.068313,0.102434,0.555556,-0.321637,0.105316,0.102564,-0.585337,0.346289,0.142978,0.131417,0.454002,-0.317112,0.126386,0.085901,-0.575271,0.366195,0.098008,0.103459,0.526316,-0.321637,0.05848,0.05848,0.038431,0.05461,-0.576932,0.335763,0.086119,0.125232,1.113568,-0.653281,,,,,,,,,,,,,,,,,,,,
13.png,1,5,0.0317,4.3301,0.006,-1.296934,-0.007086,-1.124421,0.663468,0.183638,0.11713,0.395612,-0.305676,0.126386,0.085901,-0.574816,0.36722,0.068313,0.102434,0.555556,-0.321637,0.105316,0.102564,-0.585337,0.346289,0.142978,0.131417,0.454002,-0.317112,0.126386,0.085901,-0.575271,0.366195,0.098008,0.103459,0.526316,-0.321637,0.05848,0.05848,0.038431,0.05461,-0.576932,0.335763,0.086119,0.125232,1.113568,-0.653281,,,,,,,,,,,,,,,,,,,,
13.png,1,5,0.0389,4.3301,0.008,-1.296934,-0.007086,-1.124421,0.663468,0.183638,0.11713,0.395612,-0.305676,0.126386,0.085901,-0.574816,0.36722,0.068313,0.102434,0.555556,-0.321637,0.105316,0.102564,-0.585337,0.346289,0.142978,0.131417,0.454002,-0.317112,0.126386,0.085901,-0.575271,0.366195,0.098008,0.103459,0.526316,-0.321637,0.05848,0.05848,0.038431,0.05461,-0.576932,0.335763,0.086119,0.125232,1.113568,-0.653281,,,,,,,,,,,,,,,,,,,,
13.png,1,5,0.0461,4.3301,0.009,-1.296934,-0.007086,-1.124421,0.663468,0.183638,0.11713,0.395612,-0.305676,0.126386,0.085901,-0.574816,0.36722,0.068313,0.102434,0.555556,-0.321637,0.105316,0.102564,-0.585337,0.346289,0.142978,0.131417,0.454002,-0.317112,0.126386,0.085901,-0.575271,0.366195,0.098008,0.103459,0.526316,-0.321637,0.05848,0.05848,0.038431,0.05461,-0.576932,0.335763,0.086119,0.125232,1.113568,-0.653281,,,,,,,,,,,,,,,,,,,,
13.png,1,5,0.0533,4.3301,0.011,-1.296934,-0.007086,-1.124421,0.663468,0.183638,0.11713,0.395612,-0.305676,0.126386,0.085901,-0.574816,0.36722,0.068313,0.102434,0.555556,-0.321637,0.105316,0.102564,-0.585337,0.346289,0.142978,0.131417,0.454002,-0.317112,0.126386,0.085901,-0.575271,0.366195,0.098008,0.103459,0.526316,-0.321637,0.05848,0.05848,0.038431,0.05461,-0.576932,0.335763,0.086119,0.125232,1.113568,-0.653281,,,,,,,,,,,,,,,,,,,,
13.png,1,5,0.0606,4.3301,0.012,-1.296934,-0.007086,-1.124421,0.663468,0.183638,0.11713,0.395612,-0.305676,0.126386,0.085901,-0.574816,0.36722,0.068313,0.102434,0.555556,-0.321637,0.105316,0.102564,-0.585337,0.346289,0.142978,0.131417,0.454002,-0.317112,0.126386,0.085901,-0.575271,0.366195,0.098008,0.103459,0.526316,-0.321637,0.05848,0.05848,0.038431,0.05461,-0.576932,0.335763,0.086119,0.125232,1.113568,-0.653281,,,,,,,,,,,,,,,,,,,,
13.png,1,5,0.0678,4.3301,0.014,-1.296934,-0.007086,-1.124421,0.663468,0.183638,0.11713,0.395612,-0.305676,0.126386,0.085901,-0.574816,0.36722,0.068313,0.102434,0.555556,-0.321637,0.105316,0.102564,-0.585337,0.346289,0.142978,0.131417,0.454002,-0.317112,0.126386,0.085901,-0.575271,0.366195,0.098008,0.103459,0.526316,-0.321637,0.05848,0.05848,0.038431,0.05461,-0.576932,0.335763,0.086119,0.125232,1.113568,-0.653281,,,,,,,,,,,,,,,,,,,,
13.png,1,5,0.075,4.3301,0.015,-1.296934,-0.007086,-1.124421,0.663468,0.183638,0.11713,0.395612,-0.305676,0.126386,0.085901,-0.574816,0.36722,0.068313,0.102434,0.555556,-0.321637,0.105316,0.102564,-0.585337,0.346289,0.142978,0.131417,0.454002,-0.317112,0.126386,0.085901,-0.575271,0.366195,0.098008,0.103459,0.526316,-0.321637,0.05848,0.05848,0.038431,0.05461,-0.576932,0.335763,0.086119,0.125232,1.113568,-0.653281,,,,,,,,,,,,,,,,,,,,
